point_id,lat,lon,population,demand_score
06c9fb21-f050-4f6f-a824-7de895770fe3,44.51740401916948,-80.35925550269323,89,90.9
30684489-db9d-4a4b-adb1-35b9473a31ca,35.93375995306003,-106.7363630052436,328,392.0
0d36af83-d026-457c-9c65-bcb8554b8002,32.77047773337539,-70.59425179376478,138,154.2
2887f250-a0fe-4b49-8fdc-f25b61dd99d7,33.06399491397737,-86.25336031905289,101,96.2
2f1ca7ba-b01c-4a74-b24c-bbf093734d1b,44.14286314170545,-99.2552795360869,557,573.9
af73559c-a9be-43e8-b2f1-155a44bb32fd,32.2044870699403,-78.39519189953212,143,150.1
63eda23c-3595-4e40-9deb-8d6fd9585428,29.22648434267115,-76.74303706324679,126,142.3
a8749d07-0b71-49b6-a501-10afeadd1843,26.117208546882672,-107.86158526907232,223,244.1
6321d026-29af-49b5-8409-5f4753eb62fb,35.66732802211021,-104.95684191367103,61,62.7
14580264-27b6-4ede-bef0-d259faba423a,36.053302472996045,-69.7786459300124,79,84.3
07e59870-ab31-4e1b-b0a5-0fb332d5db9b,45.02271776007268,-115.28027873656696,538,590.9
80fbbb68-9f2e-4d91-9d0f-df1b67e3b46d,29.5309674111516,-122.51312539918688,227,193.7
7bd347c8-355b-4bbd-bfb3-c9e0ef8a2243,33.524781841709995,-98.2107359660366,350,308.1
57990dde-988a-4d7f-98fc-d52008985a5c,44.210143472342274,-77.72861588562589,63,67.8
c7981aba-51fb-4596-bf74-ec6f1be750dc,44.59059026872434,-79.471581727666,157,179.0
f78dbeb3-9266-47f2-bf1d-e7975eee27f1,33.61527689946921,-70.74769289414289,711,685.2
c1efe7d2-475f-4ae3-8f6d-ef099fe7f3b1,35.47810058216702,-93.54116080222663,77,91.8
a361c3e8-c9aa-4f77-a5b1-449ad479f527,31.582147271232074,-119.09618437757453,35,31.0
50858103-847f-4343-a0cc-1a67e4f8d6ad,47.3138719604828,-90.26735051417505,143,138.2
93ac77ca-cf0f-4799-b75d-8185de5b12c3,26.966094143539507,-79.07465875316052,98,93.2
05b3e605-0458-4e70-9f39-c37b1f8bf648,47.343735575036746,-119.49364090408024,35,41.0
378c078c-752d-4d32-9601-553281e1451b,41.09666129588358,-114.81321333524221,439,401.3
a39eea4a-200f-48b1-8cc1-e82381c46a47,37.28930381716828,-124.27485099181541,936,925.1
6f81b42c-72ac-4749-9504-2a45e29dee0d,24.816476519612397,-89.97449781263819,168,147.0
85bee46f-b769-4946-9f50-d02956513b06,35.88990479555021,-72.68267087519163,298,300.5
3554d5e5-a835-447d-9503-7da47e238a7c,34.193702625068305,-85.43086435587614,392,448.0
6801a2e1-116a-48ee-98ec-0fba25510402,28.030470299378063,-67.05963483213206,241,222.1
73e8e908-e7d5-461d-9d9e-f6ae3c1b1df9,40.41024008751643,-121.28101450251407,9,10.1
b3e8372f-2667-4b96-98f1-0ba5cf99fe88,48.27877268420714,-71.72293597606172,34,39.6
936bafe4-0a29-4d55-b2f9-6cdee43e64c6,38.054720276613125,-76.96997104418584,15,12.4
45d8ed35-96f6-4820-96cf-50aa339f9e2c,41.868831911098646,-106.4597502905292,2,2.2
a413c219-4620-40b5-8590-49268bee1c6e,25.71126131415042,-67.56193344160215,73,65.9
0a175e43-2c35-4d51-8b61-68e11f5a9392,34.44167489542487,-108.01167285788651,100,87.0
fa498c52-4f4c-413c-9cf7-b9792c56dde7,26.908962129112396,-72.53102129413512,55,57.2
913ed130-e325-4d5d-b437-466cba8f3e56,39.31989588841276,-73.03583395262282,13,14.1
20fb90f5-8881-4028-b991-c6dac0f6cb7c,47.462053955353866,-80.29820062042462,151,144.6
d63bf4e0-3a36-4a01-b981-3337c4cb6194,40.544443311790964,-91.75524204504174,64,52.2
1f9250e3-4ccb-4b40-bf5b-46979e8c83dd,25.92007620786054,-117.9198377726036,318,370.0
1efdc8e2-b543-43d7-9ccc-b3e3fed9ad46,32.86665512462707,-93.61366766470661,2,2.2
4f5062a6-673a-4122-acab-0ff5d2a79486,37.76658448602129,-103.94902091635886,370,336.2
1a2d8348-400b-4bc9-91c5-7c402bcf52c5,34.080193903331306,-78.25919504383424,619,618.2
d99767d3-1c78-4d37-a4d3-2152f8dccc9e,44.841100261879305,-80.27037681668615,252,204.4
cd4dd184-905e-4064-8615-3ba710b5dc9c,44.366775117749725,-71.27386206501629,265,248.0
8888e791-c599-4a1f-b83b-54abe44a9cce,39.29577550258054,-124.12502041652924,542,546.9
48d1706d-d7c1-4f82-9e98-fdb8fb50cb80,33.33644862831763,-77.26291020744029,47,47.3
2d72a513-1d71-440b-9e2e-57d65df2f6da,30.3834093440811,-69.63073886564453,1043,921.3
e2f48dc9-256f-4f26-a667-606717aa5fbd,26.646857955328233,-78.43127350261915,297,329.9
e93333b4-5fa3-468b-af7c-3ed8431136b9,32.87244208716385,-117.31852686764836,259,238.2
1d786aa2-7ce5-4c69-a66c-97430d56ba7b,34.329312930192984,-120.20453281438762,90,92.9
e5b9d206-b291-4d14-9579-3beacbbdabe9,40.895573127601835,-123.77013085134566,158,143.6
2f541e36-59e8-44ef-b603-bc083385effd,40.45399560743934,-87.9040316761438,212,205.7
88c0b35b-34d0-4c4b-b5fa-1dfe3cd2d4b2,25.752703491031426,-87.84931354026665,194,171.3
cbb9815b-891a-46bc-b359-4332fc7c4815,33.881482885778944,-66.77209086112548,244,257.0
00c49388-75e4-49e5-b9df-6ef7b32c9b06,28.54447168043405,-101.51545272785836,17,16.5
ae282643-efb6-42db-aaaa-2f0927344332,27.920317632920142,-105.41752919104769,88,71.0
051127c9-a633-4838-bbd3-c260d23b672c,44.68255374343114,-88.15892929612085,114,92.5
c411c0dc-2e97-40f0-be6c-1fdd89d11103,25.047880417906438,-76.28908832205195,60,59.3
42a0ec8b-cbb9-46ee-876c-65779dd57e06,34.47957189755303,-69.73033697814289,38,33.2
b6c91cb0-bd89-438d-8c43-01e96a9deabc,28.205091394162956,-77.61567419543672,30,31.0
fd0cd30a-2da8-42db-bcc5-9ab4d0e1e3d0,45.98325539196185,-99.82623514366752,91,87.7
34805e92-eaa2-4aa6-af30-e8cdfa7e5e0b,37.92601283187588,-87.54006011658822,136,144.4
d41ae6e9-bb2f-4b9c-b567-fa05a425466b,29.784515909421202,-74.4783397237491,13,15.4
30aabd3d-af80-4cfe-a736-8c04c1fb88b6,36.560682179159414,-96.05402838960737,585,591.7
4ed3cdb7-e0f2-4b8e-a52c-913d9719f96d,42.2871589925779,-112.21548802138183,290,323.3
a57b7618-96e5-40a9-a257-cf086e86251c,47.95295022298585,-114.9863170548755,676,744.4
3d879070-c076-4a48-930d-244900bafb2e,29.511150106135474,-124.99069306989465,38,44.4
7a3eb41c-2eae-44b8-a624-e716a7a84577,46.15454430323363,-82.62395829610423,185,163.8
9417bce4-2ef5-4d3c-a02b-11e90514f3e9,47.357602854187256,-118.44526467808656,151,170.8
72a885c6-be2a-4765-965f-8c1e5850bef9,46.91051361330166,-110.61349311793951,809,940.2
4b37cd9e-cc20-4f32-b5cc-c90f436119d5,39.88535892154775,-107.4252964401552,275,263.2
25d4b40a-942b-46c8-beb6-55ed0d94eae0,39.74551636086769,-91.93758825193066,171,158.3
efe59042-e364-4560-8c7c-f76a97f55a1a,34.08026582959557,-101.52052063954962,381,449.9
c0849e1b-afd6-4bdd-b136-da5baaf159e6,42.8099470575947,-85.19423447063346,34,35.7
39fe26a8-809a-4db4-8f3e-9d82bd9471c9,37.282350458773294,-121.71731909960654,3,2.9
229c01e2-da4b-492a-b70d-b00054ab8662,40.93595178070736,-117.68758753839808,234,261.3
cc29b70e-6ef3-427b-ad00-f6c4a2801909,34.711447596219884,-95.54652129153726,21,19.4
aef92dc8-f1eb-4b2b-81c9-1d00e6193af3,42.287411601078475,-105.11907751703704,25,21.8
621c9ff1-2bd6-4087-b6b8-2e20f254f986,44.61178794011373,-107.54701159766978,273,277.8
68b4ad86-155e-4f85-9e1a-3e2330690abb,27.660906415070404,-121.04534333678616,63,64.7
03412526-6916-4107-a90a-d664b72654ec,44.8232428893557,-72.1525686898679,198,223.8
0f708fff-ee7d-4ec5-8b3e-107f10d1e65e,37.50741329475768,-84.182703418622,499,490.4
779a7d4b-4563-4f76-b9ef-0db9d9f6d3e8,45.11664772725561,-117.82452874764068,76,85.6
c785eb92-2f9c-49fa-87ee-4752c2fdd851,34.782542658525365,-121.1622884935087,49,45.3
cb574c83-6d42-4428-a534-02ef2cec1dde,33.476012134575875,-67.48252052755666,23,23.7
fd0923f9-c3d7-410b-b7f1-9b5dba6d50fd,46.87651831293056,-84.81081952406922,28,24.7
ad72ff66-8c63-4f0b-a64b-52288d054e73,30.279231688710034,-100.37009180546926,13,12.4
3cbf75ed-c4f4-4072-82ee-ecffef73a7a5,45.10530813215358,-83.5978685954087,18,20.6
b4bcf0f7-92cd-4b32-80cc-ace32afebafe,36.1005143127351,-80.37642459767062,113,100.2
76c9d0fe-1867-48a5-ad6a-a5e42a50ea63,36.852386063781495,-78.98223005906202,77,86.6
614f74f6-4a55-4708-b844-fd23e82cb3a7,31.7117070372371,-96.8052389664696,245,223.7
b20e4262-6f51-41fa-95f6-5450de780c32,38.32605501547539,-99.63691727063397,408,332.0
12088c71-d988-4436-a8dc-f9f8e8280c65,32.13027990690529,-124.34934302813488,307,259.1
a71e50a3-836b-473c-871a-978e982a4d7d,24.98173535604131,-70.33313020663155,151,165.9
dee65941-a58f-4cfc-a9e2-48c9b87530bd,30.7999651336089,-89.40483517505237,22,19.9
88c6b957-5b27-452c-bd7d-ffb6ca3b3358,24.159476085164766,-113.01391770579188,247,262.2
5f11e5f2-613f-4b70-8177-7a8188b77064,48.458869676421415,-70.74339825413523,90,97.2
8d01e4fe-16a8-4b07-8f3a-771afc6f609d,48.143680245493684,-71.01901779555251,18,16.9
aa03bdf4-832c-4c58-b396-86423e76a836,33.87888243680763,-66.63813430240035,370,366.3
18218db5-f6f2-4d29-928f-ee9f988839f8,42.20927135849115,-73.43066277480025,83,79.8
9c6f476d-9c49-475f-8357-b3768b9c104a,32.645152460260626,-66.13072111861618,49,57.8
3b594759-d620-4087-ae60-6da496ba16c5,40.7773289271494,-110.56351490072691,410,380.5
72c0f6f5-274c-44d2-b9b8-e43ad8af6d68,44.135751076149475,-75.30727447324519,465,406.1
5f11a91b-0d00-4574-9c8f-3543a9c817c5,47.66890611730602,-76.44132978104989,83,78.5
257a22c9-c742-4be1-90fa-8d059b8b6b26,34.0053068962418,-111.3745188059767,88,94.0
63636954-808f-44af-820e-6db2424a84a2,43.582449573901194,-119.19218460894155,173,186.7
35f5e251-21c1-4971-8cd7-ee82dd6d7ac3,30.64821126580297,-67.21418969302162,264,308.8
817b2a10-8d8a-4a66-a72c-0e36281131e4,48.75830759484121,-107.53455146028399,13,15.0
87cccf79-3b60-4a21-a181-2bb2643134a0,24.644239969108778,-73.61738436239943,180,164.8
f9939d03-682c-4ace-bb65-42c8a16a68ad,39.088220162528025,-124.75649787419837,611,600.0
b7cf5df5-1487-4f71-af98-19d4ee4f029a,40.487649541283176,-123.75953637404346,61,67.0
c3e7c7aa-90ee-4473-8621-838318f34907,41.20113892685322,-97.51359278691427,1064,1241.3
f77bb75a-8d8d-4839-80e8-e43ef401fb95,27.009689469727224,-110.91583364783125,600,560.9
712b12e2-c7de-439c-ba15-ecbcc916f5d8,47.46324458682826,-84.2993642772781,63,61.6
3ee0c116-2324-4ed9-afc7-6d66a9089fc7,28.529581976252068,-91.6317047914907,281,325.9
7f992a9d-4585-4553-a6de-53275ba191d2,39.568835080996024,-120.42833795042101,55,51.9
9f992312-3e5f-4494-9b07-e614e2929c52,29.566901978077123,-115.40493051737269,268,265.9
408157b6-b5ac-446b-ae21-4fe04462a0e1,31.680410425531772,-102.10509306655356,319,370.6
85538154-4e1d-4497-b5e9-06465e06ac27,37.66146354320311,-114.04936022662945,57,63.9
36f0ff30-ae64-4564-a3ce-2c3128f80004,34.42983546411441,-78.25888151260821,252,226.1
b8d5f446-960e-4051-ba95-1a3e324bc902,28.005640024412656,-100.45185610235647,334,310.6
accead88-fb5c-4bf7-8503-5ce470863183,28.273410060521208,-119.48751985629255,89,83.8
7db9f400-d17a-401e-877a-b94ec3a78888,34.45361970406999,-96.42376876594463,37,43.1
48e8eb5a-40c6-4317-a3da-46b8970e904f,42.93207445688752,-119.64054731737656,19,22.8
0f510cf3-5691-4d41-9cfd-d79901c1bf2c,46.44911617119472,-117.39269898023079,171,189.7
90a245ea-236e-4607-b210-b669216630e6,26.10319155648457,-110.8630199103359,764,759.2
87413517-8b7c-4c61-a19f-6677d9ea0b1a,33.82759768898502,-74.28786539039811,346,278.2
ef16e204-f178-4ae1-bfbf-03579131863f,26.506139093071916,-70.44786059235466,114,123.0
a537a7a6-37bf-4cf0-a124-a20e3318184a,24.414812015814945,-76.25079396940792,154,147.2
34f66156-b680-4b68-8933-01b33412ea2e,40.54296706609891,-105.28944417234702,66,69.5
74712b9e-d147-493a-8b68-48f313abe9c9,39.06123604916469,-108.92565997457893,36,37.5
52daf626-fdf1-4ef8-bc3b-b274ff7fbb1c,28.075477845372156,-92.59981424337589,132,131.0
f30a2d9d-1974-45ec-bad2-c1f8add0e4e5,29.845320827326603,-82.41066352854637,125,147.2
9bbe40d6-d23f-4084-a6c7-804c006cb1a7,24.59269384111296,-66.39100549854969,148,119.8
3a60de2f-dd0a-412a-b4a1-b4f17a324ea5,44.873680142360094,-117.23732799914336,611,662.8
d8cb2e63-6265-4a5c-b06c-a8fc337aca4b,48.36726490121379,-122.09177205759553,185,178.3
3a40cf2d-68ec-4d2d-8abf-418d4f0228e7,27.38648841986727,-84.03300254927902,186,201.9
5de34f3d-428c-4cb3-8998-fa7688ebdb92,29.786880344132452,-75.89867877326958,27,28.9
1527d950-e087-45ff-93f0-417a67141f56,45.71023809867335,-75.06542198788102,1130,908.6
ee77f918-3105-411d-8ae7-acc9627f2a2e,47.16159494890462,-84.97065060444751,296,270.6
401b2e06-fbaf-48ac-b305-1ac6c62e0120,34.49068457017026,-68.71306755696796,419,366.9
97ecc558-197d-4d9f-8fcc-ed94fb85421d,25.265561806726854,-94.85071895086938,107,92.7
c77c02b9-e600-4e72-86c7-dc865807c704,24.984795842320484,-71.08492689816347,139,151.7
41144b4b-1027-4da9-a16d-cd8dacdfb22a,38.348746651725264,-67.89908391750015,148,132.6
7cd6be63-3643-41ad-b3e8-ffaad6d59e93,33.82237772232948,-75.01771003681665,43,42.6
b9e41904-e40c-4574-b22b-cc47781832b9,24.716310689441364,-106.72424476774138,234,210.3
c45409d8-6108-42f8-b69d-59d4dc88b3ae,38.58130980781392,-113.42327658095257,467,482.0
b851512c-55b5-4a0d-9799-88353501ecd3,24.282563414725562,-92.66091616607271,36,39.2
71981103-d0ad-45eb-a21a-3b65f3160206,43.684298953731826,-98.27212972756888,18,16.8
2da8a3fe-2390-4b27-bcc4-05dd980f9591,31.660820567584288,-73.21225781062876,268,279.0
31872798-9b4a-4afb-b8a0-5d317c7862c4,25.006450075230802,-119.09813140703793,64,72.3
b0bb78b4-dbef-44d0-aee1-cc0cdba91e0c,38.708805524578835,-109.7933363826204,196,164.2
df30901c-4641-40c9-b9de-1a2420420bee,33.94211036082637,-80.6438622733962,238,258.1
1a652111-fa73-4475-b407-4cfc8b45c6bd,48.34501033392874,-119.39578794633859,78,72.5
6f9a7755-83bf-42af-8582-38b51f2111c6,37.60496656259255,-106.07489957271969,338,287.0
2a0f5088-7880-49b8-89db-19211b3d3da6,30.880979525925206,-102.15783175081499,160,162.9
3c7948c8-6263-4925-88c4-1dd72ace87a5,41.735971615849365,-88.2669660028013,407,362.4
aced799e-85ed-46d5-ad6d-24f231069cb4,30.787300063567784,-115.6701739025575,288,325.0
5be6a4ae-ee4e-4d4f-a663-f9683fa4b5f4,46.60608228518913,-74.22433506936713,406,331.8
5ff17a28-1107-4cdb-8c94-60b44e41ff0c,33.36804926268441,-98.59500810748982,4,3.4
e2218927-89a3-435c-bb21-5bd6c550b8de,37.74671406940513,-70.89571899904718,56,56.5
87e51089-6c08-452f-8e03-7ed1af13fad8,25.26432759560572,-97.39567509559804,19,19.7
c288ee41-79db-4cea-bcc5-98e81f1991c4,34.65303094880577,-108.77262472249673,309,337.4
31f8bc41-750c-4fdc-890d-6d0c63d204d9,44.809088491524875,-116.63209910742718,441,398.5
85cad8dd-f2f7-464b-8091-e57c5e585333,44.14122013408355,-124.7790394120342,126,143.2
be7c49ce-7c23-4b5b-9fca-ac1b79412104,29.607963971338158,-93.6027083858947,379,447.7
574fbba9-ed5d-4190-bfe5-7c9c7a6f5dd9,29.651976775264067,-118.67775488131151,79,79.0
4a11debc-e175-4b13-a422-35674f73c77e,44.43263280533092,-101.88806194576048,83,91.6
2763dea2-1901-495b-ac3b-b1880f184e2f,47.259960504233135,-90.23296608701189,452,456.5
0d17c29d-51a3-4b7f-9131-979a31f311b2,26.384023031825087,-108.73453208274069,111,91.9
30156973-b177-446d-8ff6-a8b8e78f6ff4,35.25146598565563,-114.6617667503992,312,290.3
18b6d90f-9023-4ae7-bee6-497683931693,32.43635697410572,-79.29142426604884,54,45.1
046f1f2c-43c0-4fb7-a739-58482e6f9f85,45.76721138643599,-69.13932083538438,594,710.2
db92476f-c1d6-4f2b-91de-9dd8bce26361,26.088122867000468,-119.07401534614401,171,152.5
9f02383a-75e2-4b93-b631-08df99d5e0b0,29.278148563950936,-115.82017086128454,285,300.5
9322ed9a-ebb5-4f3e-833c-18dc942e325a,42.811708439662354,-68.35925322208959,19,17.4
f2215c06-2d2f-4ca6-9f48-5647d553e303,25.28234622453039,-122.77073091307747,136,144.3
3027b020-281d-4e5f-9dba-710de507cb09,36.31338451785723,-67.31969214352213,463,409.4
c6b7e24e-0932-494e-8224-6b58f492ca8b,35.052675866993,-124.72597549798566,419,466.8
a041a1dc-6e56-415d-8620-f070da305dcf,32.360029474718715,-73.45354931657145,10,8.4
a7ce01cb-e4d9-4f67-bc83-1b1335580506,33.864307882973094,-106.86781432172278,72,83.4
f1c6b26f-0f93-4111-acd3-437d6a47c866,37.248514673255826,-69.62325736753951,117,132.9
67339e96-0250-4f9a-b48d-a10251f7079e,28.03418395970958,-106.30022797050046,38,40.7
3c8ecc26-8d54-480d-9d96-62a514b2716c,38.29989695708982,-86.39592702949071,262,216.7
4838a58b-2606-48b2-b4ba-9075ef952828,44.135808232499656,-120.27807838380974,41,36.2
d7a5efee-cffe-4610-88da-e6a800755fa6,43.00402324475398,-110.7025411242294,85,97.2
238e308e-b18e-4bc1-b264-ce76b6509927,27.84749761734434,-79.35291855772421,218,185.0
8431edb2-846a-474d-bdf9-c62050e0a091,27.731236743536847,-93.80753463294964,132,113.8
5d197fd1-4be3-485e-9777-96985a1ebf1f,30.704359193622835,-70.24982535456436,268,272.7
f865d2aa-bd8e-492c-8e16-f15ed85e399e,33.02686815852593,-99.7036669078601,650,591.3
d132fa19-b385-428a-b6b5-ec005777e935,34.211389535212064,-73.68107041697854,111,98.7
2d406492-57f2-4e9c-8fd1-9f20b9fae5fd,40.99243042083363,-98.51162918878399,247,254.5
abe7636e-f425-45f3-9ab8-67f37513bb2f,25.417010804145885,-67.22435155658286,52,49.3
c81d6013-df62-4694-988e-97ae180c4620,24.86681760565166,-68.36977149746627,107,91.6
3a3d4989-0f40-4417-8b27-b13db3159184,33.797764073597726,-105.58093437219127,7,7.1
d556c2da-a85e-4e4b-b8c5-40ea37385d7f,41.42909230344951,-72.7305034454086,29,27.7
7b867bda-e57a-424e-acb7-c0ee91eed476,28.835883573912064,-74.99092892127669,77,84.2
fc9d4d1e-61d1-4b06-b8cb-7aeaaa50809e,40.0376120314063,-112.56985655767379,84,70.7
4d130460-9477-4ad4-b295-4a8496470bbf,30.495703448507488,-88.16686635378709,460,482.2
b8bba3fe-da6a-4144-993a-bf6fabed34c0,46.15215272033791,-120.71174338020093,271,264.1
a6dfcfcc-db73-423b-8684-8b24427c4ded,46.39224860666541,-75.63406748557577,716,689.1
b5cc86be-59ad-4137-ad91-267021f37d3a,31.43218010703316,-114.7017928732937,183,163.4
0592d4d1-5589-48fe-a07e-0f39efb6025d,29.749843849081014,-120.8219326182399,55,44.7
d1db713a-709b-478e-888a-a7eeab8a49aa,34.28259930165578,-101.38707336321013,79,90.0
20828357-75b5-48e7-b66a-17e83024f7f8,30.013289629503717,-90.96159382262104,77,71.7
b32b087c-85e4-4931-998f-a0cb09dba0a3,40.809596082292586,-74.55989944497351,79,84.7
9c5ecdd3-42f4-4b05-a214-7db8f52c4750,44.65161711370714,-67.51969099421754,224,264.1
477b68b8-b4f4-4235-bc1d-dc44901d8877,40.827303272780426,-99.06994175837804,151,154.9
fd5600bd-8eed-4aa0-9d8e-9b7835d1f6a7,44.60876118123374,-121.43363154386905,97,93.0
f728d730-7cd5-4c94-b3a0-f4f3ed355237,33.924804055186854,-80.80218083747363,32,29.0
72219506-11b8-4a63-8b6a-da963e35a1f1,27.907924267721523,-91.6547778827877,4,4.7
eb7acd8c-c20b-4fc1-905c-fed401138740,42.44877368493981,-98.57441065417667,49,52.6
7bc98809-8ab5-40cb-aca0-e6ed3f9b8b1f,33.01186262853885,-106.7531361512608,23,24.5
e9855c93-d2ac-468a-9029-736bab9d3da9,40.78177063072832,-95.3584868572314,308,298.9
e8734825-b579-4fe3-b138-52e9d225e575,30.76609854954414,-105.01790333703518,24,27.3
884c5f4e-bff5-4b3d-bda3-476d8be8a758,26.030740870166817,-80.33629980290574,258,280.1
2eb8e22c-5570-4d4c-879f-a20df09678f7,48.81454488719409,-92.91027190693418,97,88.6
42756cc2-a791-4e1b-9248-31e424c6fdbd,27.905037698264984,-73.26598132490739,15,15.6
b37d96c3-a40e-45ea-9239-1abc3a5fec41,48.71052484908702,-92.93090903568292,335,325.6
d8d537d2-eced-4923-afe3-6cbff38255f7,48.43199831416118,-110.94251761294413,173,138.9
058b73da-0465-4829-8343-5d920e802003,43.84545259770099,-74.78557894830348,54,60.6
98bbb250-48dc-47de-869f-7db68b98ecca,40.48557405204994,-92.1240763491274,450,382.1
56938af0-09c4-4af5-ba59-b9244641a232,38.445176256277115,-112.79637874952988,9,9.0
4d935242-2de3-4093-8378-562f857a4e50,45.65253863444587,-88.21303921258288,45,42.1
57db98a1-6795-4020-b552-036f4c8ddb6b,31.2359880404872,-103.89471086839677,279,261.4
e22013aa-0058-4c14-998b-dec7a8ea4c1b,35.69203031212193,-75.18006887476812,247,244.8
fcaa16ea-2de7-4777-8f53-3b500045dd6d,39.48474923416255,-98.25531541985397,223,267.3
1850d367-f174-420e-b59d-2e5657edd1ba,34.27976189673728,-82.13995987166241,13,12.5
ab492b55-fb05-483f-b84e-c133f5706be3,34.6871613522567,-119.36336374946201,390,340.4
f0e1a0be-0f56-4c3d-9003-626efacd46e2,32.25711668755211,-101.63456356816158,75,78.4
a2f97fa2-bc7c-44a5-b9c1-60a9f713487b,38.1057954171134,-66.98875524812848,44,39.4
f087d0a2-db40-49e3-b357-3eb57446d781,45.2643632003779,-77.30084292084825,145,122.1
c39c0cdb-848f-4628-b72e-be93d431b92f,29.038209450157822,-115.56349266035122,482,395.3
09c04f5b-4423-493b-8e1d-ab1bb3a9cca9,47.36082596883604,-108.61192108084195,9,7.3
b2309d4a-c611-49e4-affc-f22df976baa8,41.22719134370574,-105.54086727747469,290,282.0
d8213281-7b85-48bd-beaf-2729387f139a,44.58183031700075,-86.6284319307687,170,165.0
da85a469-d705-452d-826a-1d21c4e87ca4,37.90476731575029,-80.33730919011032,111,97.0
4a9b1d2c-e6ec-4b38-9a7b-a08163587478,43.48791753560158,-80.77793008033332,273,304.0
d1cb71ac-64c8-41b7-b627-8e720a52b834,24.40500993348668,-94.91743067792223,675,574.9
f9612d2d-61fd-4873-b000-8679caf6c12e,44.459510619488384,-77.16158826754908,52,60.6
c0a6b302-a15d-42a1-82f6-603a2e474e56,25.003471477134163,-99.21239311730898,31,32.1
35e6118c-c88d-4958-be29-bbc92ae03baf,46.24783440907156,-117.69104664756185,488,395.8
bf6793f0-e93f-4429-ac2b-1c875ad6efaa,48.79906868096609,-91.69793134242502,221,261.9
3e83868e-d683-4099-bae4-b25a27f4da1c,31.351686554419445,-68.8142183085347,115,106.2
ed7d4997-6d92-48f4-a499-5d53ea53832e,29.25796390714484,-78.21337456784184,170,166.6
bc0540fc-a85c-4306-bced-07c9106b0a50,43.13408409645102,-90.8566617861577,274,250.4
b387ba89-774c-4eb8-804f-621ed20c9b68,30.325658523006332,-86.83846603940327,297,324.1
a4832ebc-97b4-445f-ae1b-ccb16bd0a2d8,45.63905957930508,-70.09684040490122,505,502.1
6e2487f9-860d-404a-b33c-f62b56c6e8d1,26.571064803936917,-99.72777512833733,111,94.7
1ab503ce-cfdc-4061-8f34-334be4ba34c3,27.148879909483956,-105.44774580238439,69,58.1
ab6550e7-c71a-44c4-9311-5a38d29f96a9,48.478788877515385,-67.3427476649735,204,222.4
4aa5ccd9-b144-45f5-8da6-6e847776f8aa,40.84597245675012,-74.05685512289033,107,95.7
f474a288-b647-4380-97dc-9681b9e37945,45.17218061072382,-105.94042850750246,181,154.8
2fec5011-d2ab-4435-88fa-3a706e65b146,32.10823443378795,-97.63694475570556,109,109.0
6dbd42a4-6e97-4e13-a45c-830ad623815f,40.91209373801511,-100.51039038853986,33,37.0
a168a520-4682-4764-91b3-a4b9fe3b3ab5,38.85604568271493,-116.2033549583854,127,115.8
ee4c6c0d-e3cd-41f2-9f25-486afdff470c,39.07875300307367,-68.48865989501772,235,214.0
0c34ae74-3e9b-432c-bdfa-3f8a90a0b329,41.063311488443034,-101.14556655803423,321,363.9
ca112c9b-9fc2-4238-84f6-0564987c25ef,38.38397932822747,-73.35558412436343,136,116.8
5b08801f-c331-42b4-85ce-e19b48b71824,34.72655923256665,-113.82798256684076,36,37.7
19df0643-a960-41ce-9415-53c9fb191d65,30.89806735951367,-92.67562217240403,107,126.5
8e90d71d-38e3-4e49-b8e4-bcae8a47f77b,43.21453327283005,-123.58627827766809,309,351.2
06354bc4-48d6-414b-b0b5-62e311c68195,29.656810750079657,-79.9109914533038,106,87.4
cd4783f6-7be1-40d4-94a0-447efdfdb223,41.30885765386036,-90.72608000346958,238,220.9
cc9fb9a5-5c3d-47ea-8bdd-c4d160ee4d58,29.833320566233166,-88.09021457528459,142,121.7
c95a4ef8-9e5e-43da-bd26-7eea9bf563d2,39.63325424886135,-121.94846792927545,55,64.9
715dca72-1677-4f91-bc26-7db44f9524e7,42.67695667822572,-112.54873851769169,318,379.8
0f57b793-3d13-40c9-aac9-e1de42fb901f,29.46784722266348,-120.61447853113877,18,16.1
2db6cc26-71b9-4c25-860c-378e70b8c9f1,25.498582521532708,-107.95405536757511,149,159.1
1e9eeee6-59a5-4a87-8958-ce94921c4a61,27.274343574854353,-87.98109854675309,47,53.4
497e94c9-01f9-4a3d-8f29-e294cd47a929,39.14992418177564,-91.59502692527487,14,12.5
fac5958a-b05f-4fa8-978a-40ab69b664c2,45.23616015564339,-88.88316052480997,140,122.5
c3e24be7-e8f6-48bd-9a62-757422c93631,25.12492053088561,-92.59417498870424,138,111.0
8deb18a2-ab11-4915-a703-61b37a2697c1,42.353781476041156,-108.8913010551243,245,236.4
940bb100-3b67-4abb-a41c-40695a33446d,32.5329661487513,-110.57405765667892,273,316.6
a1da4240-4e6d-4376-a498-dd9394de087d,35.96320924798806,-116.91347867134171,260,301.9
aff0c78e-dd54-4904-aa1b-f64730896167,47.221488746139144,-74.90481838069397,105,89.4
043471e5-d644-4e13-b6b5-dd43316be18e,32.299287618396136,-88.62771784606657,200,176.3
9ade9372-0a1c-44b4-abb7-1b710bbf0424,35.63342334848715,-113.99585026226048,172,165.7
134a25ee-02f6-41f0-8770-14823cc8600e,24.342060369017027,-114.54464659054688,109,121.2
